Text,Date,search_term
The City of Huntington Beach closes beachside metered parking along PCH effective April 10th until further notice and Orange County recommends the use of face coverings to slow the spread of COVID-19. #huntingtonbeach #onehb #hbready https://hbready.com/2020/04/09/city-closes-beachside-metered-parking-along-pch-orange-county-recommends-the-use-of-face-coverings-to-slow-the-spread-of-covid-19/?fbclid=IwAR0TVAPlw27tMe7tJSfF0GkytPlbaOMk7IOAPmh8JPNcXZkN2ofRyTir8VI,04/09/2020,covid-19
Y a ello sumarle que no se tiene un. Plan económico estamos perdidos Impacto económico por COVID-19 será de una magnitud que no podemos imaginar ,04/09/2020,covid-19
"Tomorrow I’m going live on IG at 12PST w @KnowYourVote_. Selena, founder and CEO, is going to answer all our questions re how candidates are responding to #covid19 AND #WTF is going on with the #election. You don’t wanna miss it!",04/09/2020,covid-19
The City of Huntington Beach closes beachside metered parking along PCH effective April 10th until further notice and Orange County recommends the use of face coverings to slow the spread of COVID-19. #huntingtonbeach #onehb #hbready https://hbready.com/2020/04/09/city-closes-beachside-metered-parking-along-pch-orange-county-recommends-the-use-of-face-coverings-to-slow-the-spread-of-covid-19/?fbclid=IwAR0TVAPlw27tMe7tJSfF0GkytPlbaOMk7IOAPmh8JPNcXZkN2ofRyTir8VI,04/09/2020,covid-19
love me some #leftovers and youtube challenges ... thanks @berettasf gussmarket #happyhourathome #covi̇d19 #silverlining #82ndairborne #idf @Hans Art Automotive https://www.instagram.com/p/B-x2T90pPjW/?igshid=1ci5uvih77f0g,04/09/2020,covid-19
"‘Insane, corrupt, not science’: Renowned scientific journal Nature disgraces itself by licking the ChiComs’ boots over COVID19 ‘stigma’ ",04/09/2020,covid-19
The City of Huntington Beach closes beachside metered parking along PCH effective April 10th until further notice and Orange County recommends the use of face coverings to slow the spread of COVID-19. #huntingtonbeach #onehb #hbready,04/09/2020,covid-19
"Very cool, mine is quite similar too! We will run through this #covid19",04/09/2020,covid-19
"#trump cares more about his ratings then he does about human life. But you know, go ahead and don't vote because the guy that wanted to legalize weed didn't get the nod. #FML #BernieOrBust2020 #covid19",04/09/2020,covid-19
"#UFC249CANCELED, all events under promotion postponed INDEFINITELY due to Covid-19 - Dana White ",04/09/2020,covid-19
I think I’ll put this strange time in terms of fonts....I long for things to be Arial again perhaps even Times Roman #COVID19 #BasicAgain,04/09/2020,covid-19
Evan McMullin helpfully points out that America’s #COVID19 crisis could’ve been so much less severe if we were New Zealand ,04/09/2020,covid-19
Me...soon as this Dam Covid-19 goes away ,04/09/2020,covid-19
"Just wondering, Sen. @paulgazelka, what you would say is the right number of COVID-19 deaths we should aim for here in Minnesota. You apparently think the governor is aiming low. I'd like to hear your number. And specifically, how many from your district. Please and thank you. ",04/09/2020,covid-19
"Thank y’all for all of the support and prayers. Unfortunately, my grandpa lost his battle today to COVID-19 but he didn’t go down without a fight. I love him and i will miss him so much",04/09/2020,covid-19
"El @AtletideSanLuis informa que donará cubrebocas y que su presidente @AlbertoMarreroD , donará su sueldo del mes, para apoyar a gente con escasos recursos ante el Covid-19 ",04/09/2020,covid-19
Maestra crea caretas que dona a personal que atiende casos de Covid-19 en hospitales de Veracruz ,04/09/2020,covid-19
"contagiadas del virus. Empero hay 360 personas “sospechosas” de portar el covid-19. También se encuentran internados en cinco hospitales de Villahermosa, 30 pacientes por enfermedad respiratoria grave, de los cuales 13 están confirmados como positivos, 15 aún esperan los",04/09/2020,covid-19
"En Tabasco se registró una defunción por coronavirus covid-19, por lo que hasta la fecha suman nueve las víctimas mortales de la pandemia en la entidad. @SSalud_Tab reportó también un nuevo paciente de covid-19, con lo que se llega a 113 personas. ",04/09/2020,covid-19
"#SantaAna is averaging 4 confirmed COVID-19 cases in the last 5 days, which is a small but positive trend. Days prior Santa Ana was near averaging +5 positive cases per day. Stay safe, stay strong. ",04/09/2020,covid-19
"Covid-19 aside quarantine has me lookin like... #yoda #beard #la #noho #starwars #jedi #covid19 #coronavirus #quarantine @North Hollywood, California https://www.instagram.com/p/B-x2AQQnIkh/?igshid=1265wdpvtm3t8",04/09/2020,covid-19
"#Apúntale, #Puebla registra 209 casos de #Covid-19 este jueves, de los que el 63 por ciento, que corresponde a 140 son de transmisión comunitaria. A la fecha se han aplicado 903 muestras entre el Laboratorio Estatal de Salud y el IMSS, informó @SaludGobPue. @angulosiete",04/09/2020,covid-19
"No trabajarse Viernes, Sábado y domingo.. Y me da tristeza que por el Covid 19 no pueda viajar a Veracruz a ver a mi familia y amig@s",04/09/2020,covid-19
Don’t let #COVID19 keep you from spreading a little #Easter Joy. @CeceliaInGSO is leaving a little sidewalk art to brighten our neighborhood kids day!!!,04/09/2020,covid-19
Estos son algunos pasos para una buena limpieza en hogares con casos de #Covid19. #SaltilloQuédateEnCasa,04/09/2020,covid-19
Malls will be the next thing that will become obsolete and nostalgic. First because of e-commerce and now because of COVID-19 – at Fair Oaks Mall,04/09/2020,covid-19
most of us will. i know the divorce rate was pretty high in china due to the covid19 quarantine tho. definitely interesting to learn how many couples avoided confrontation &amp; issues. a quarantine can either strengthen or expose vulnerabilities in families/relationships.,04/09/2020,covid-19
What is really real is the R0 factor set by the CDC. 5.7 Wow! To gain Herd immunity 85% of the U.S. population will need to get the virus and defeat it. With the Majority of people living in polluted Cities nearly 180 million Americans could Die from COVID-19! To hit 85%,04/09/2020,covid-19
"Hanging out at our Secret Spot #stayhome #gooutside #covid_19 @Charleston, South Carolina https://www.instagram.com/p/B-x12d-B5B9/?igshid=3crj3psaqwdj",04/09/2020,covid-19
Because the States and Hospitals get more money from the Fed if they label all recently deceased as COVID-19. Cancer deaths are being labeled as COVID-19 even if it’s not the cause.,04/09/2020,covid-19
‘Excellent’: @VP Pence’s office declines appearances on @CNN of the nation’s top #COVID19 experts ,04/09/2020,covid-19
Of COVID-19?,04/09/2020,covid-19
@LoveisBlindShow @carltonjmorton #LoveIsBlind #COVID19 #QuarantineLife,04/09/2020,covid-19
Nos reunimos de manera permanente con las autoridades del sector salud y otros miembros del Gabinete. Seguimos atendiendo y reforzando la estrategia contra el coronavirus. #COVID19 Presidente Andrés Manuel @lopezobrador_ – at Ixtapa,04/09/2020,covid-19
".@stevenmnuchin1, the US must lead the global response to #COVID-19. At the G20, commit to cancel 2020 debt payments for the poorest countries and emergency funding where it's needed most!",04/09/2020,covid-19
"We’re not dying because we aren’t washing our hands, staying home or doing social distancing. We’re dying because we’ve been “socially distanced” for decades. #covid19 https://chicago.suntimes.com/2020/4/9/21215630/coronavirus-covid-18-african-americans-chicago-social-isolation-physician-garth-walker?utm_campaign=chicago.suntimes&amp;utm_content=entry&amp;utm_medium=social&amp;utm_source=twitter via @SunTimes",04/09/2020,covid-19
"As many of you are aware, it was announced today that public schools are closed through the remainder of the academic year due to #Coronavirus (#COVID19). No decisions yet on summer school. See the full announcement below from @MOEducation",04/09/2020,covid-19
Today @GovBillLee recognized &amp; thanked many auto insurance carriers for proactively returning a percentage of auto premium payments to customers as Tennesseans drive less &amp; savings are realized. Tennesseans are doing their part by staying at home during this #COVID19 pandemic. ,04/09/2020,covid-19
The world is currently suffering from two pandemics; covid-19 and stupidity,04/09/2020,covid-19
Healthcare workers are taping photos of themselves to their protective gear to help put COVID-19 patients at ease ,04/09/2020,covid-19
@carltonjmorton @LoveisBlindShow #COVID19 #LoveIsBlind #Quarantine #QuarantineLife,04/09/2020,covid-19
Mr. Mark and his 5:30 tap staying light on their feet!! Not too shabby!! #tap #dance #dancer #moves #class #private #stayhome #stayhealthy #staysafe #corona #virus #coronavirus #covid #covid19 #covid_19… https://www.instagram.com/p/B-x1eaVjxcM/?igshid=peebaxn4176v,04/09/2020,covid-19
"Listen up everyone, right now it is a difficult and uncertain time for all. If you or someone you know is struggling to provide food for their family during #covid19, @ntfb can help. Visit http://ntfb.org/agencies to find an agency near you who may be able to help. #NTFBAmbassador",04/09/2020,covid-19
"* COVID-19 - Mise à jour 9 avril 19 h 15, le trimestre d'été commencera le 4 mai * L’UQO a pris la décision d’aller de l’avant avec la tenue d’un trimestre d’été et celui-ci commencera tel que prévu le lundi 4 mai 2020. Détails: https://uqo.ca/nouvelles/38128 @UQO",04/09/2020,covid-19
How did the travel ban help with keeping COVID19 from spreading in the US? What’s the tally at right now?,04/09/2020,covid-19
Error again!!! This is not acceptable. I hope you know that your reports are fed into various international covid19 databases daily. This is the third error in less than 2 weeks and it is becoming a national embarrassment. .@DrSaniAliyu .@DrEOEhanire #PTFCOVID19 .@DigiCommsNG,04/09/2020,covid-19
Participating in the DC NAACP Tele town hall re: the impact of COVID 19 on Black communities via Zoom and of course some bigot has already hijacked the chat with their racial hatred. This horrible disease brings to the surface all that is evil in our society. #COVIDWhileBlack,04/09/2020,covid-19
@realDonaldTrump @VP @WhiteHouse #ZeroIntegrity #ZeroCredibility #Covid19 Where are the ventilators &amp; PPE? ,04/09/2020,covid-19
"They’re only dangerous if your stupid, and or untrained on the firearm. #COVID19",04/09/2020,covid-19
"@mattjones Trump's new jacket with the all the medals for a ""tremendous"" job during the Covid-19 crisis. #MitchPlease",04/09/2020,covid-19
I am so sad to announce that Pawnee Indiana’s beloved Lil Sebastian has passed away due to COVID-19. Your thoughts and prayers are needed now more than ever. Take those little horsy wings and fly little guy. ,04/09/2020,covid-19
"Jesus please, give this man Covid 19. Now. Intensely. ",04/09/2020,covid-19
#FakePresident #DonaldTrump said that The #UnitedStates has the best #Covid19 Testing System in the World ,04/09/2020,covid-19
"#Resistance @JoeBiden @SenSchumer @SpeakerPelosi @glennkirschner2 @RWPUSA Trump &amp; the gop are literally PILLAGING the treasury under the guise of ""coronavirus care"" bill. Trump continues to do putin's bidding using Covid-19 as a convenient excuse. AMERICA YOU WOKE?!! ",04/09/2020,covid-19
Bugsy’s version of #WFH #SocialDistancing #FlattenTheCurve #COVID-19 #coronavirus @ConnerHabib,04/09/2020,covid-19
So did anyone understand the answer on the #DACA question @VP just was asked? #COVIDー19 #Briefing_COVID19,04/09/2020,covid-19
Millennials will survive COVID-19 &amp; its recession. After they bury their parents or grandparents. Is this the leadership you want? Is this the world you want? You can make a difference. #VoteBlueToSaveThePlanet #wtp2020 @wtp__2020 #wtp273,04/09/2020,covid-19
In our blue today to say 'thank you' to all the first responders & medical professionals on the frontlines in the fight against coronavirus @KPRC2 #kprc2 #coronavirus #COVID19 #LightItBlue – at Channel 2 - NBC (KPRC-TV),04/09/2020,covid-19
" Wow, thank you @jack for this amazing commitment. #COVID19 #girlshealthandeducation #UBI #makingadifference",04/09/2020,covid-19
#Trudeau bizarre comment there won't be a Canada at that point. Does plan include annexation of #Canada to #China #Covid_19 #COVIDー19 #Trudeau,04/09/2020,covid-19
“5g causes covid-19” is the new “vaccines cause autism”.... but is somehow an even *more* impressive display of scientific illiteracy &amp; lack of critical analysis skills.,04/09/2020,covid-19
Good for Nancy Gaetz jokes about Covid-19 karmas a bitch! ,04/09/2020,covid-19
Oh man. What a shitty time. Lil man Anubis has come of age and the vet I will be using in not currently taking cases due to Covid-19 running rampant. So he and his dad Kingston are being whiney lil bitches cuz elder… https://www.instagram.com/p/B-x1C9olqrd/?igshid=1patr5ty2vy2y,04/09/2020,covid-19
